Entity,Code,Year,Geo Biomass Other - TWh,Solar Generation - TWh,Wind Generation - TWh,Hydro Generation - TWh,Continent
Middle East (BP),,1990,0.0,0.0,0.001,15.273264,Desconocido
Middle East (BP),,1991,0.0,0.0,0.001,11.009184,Desconocido
Middle East (BP),,1992,0.0,0.0,0.001,17.827066,Desconocido
Middle East (BP),,1993,0.0,0.0,0.001,20.046732,Desconocido
Middle East (BP),,1994,0.0,0.0,0.001,16.54976,Desconocido
Middle East (BP),,1995,0.0,0.0,0.001,18.652706,Desconocido
Middle East (BP),,1996,0.0,0.0,0.001,18.698376,Desconocido
Middle East (BP),,1997,0.0,0.0,0.003,15.927055,Desconocido
Middle East (BP),,1998,0.0,0.0,0.003,17.21056,Desconocido
Middle East (BP),,1999,0.0,0.0,0.038,11.80105,Desconocido
Middle East (BP),,2000,0.003,0.0,0.0395,10.722177,Desconocido
Middle East (BP),,2001,0.005,0.0,0.0467,11.617796,Desconocido
Middle East (BP),,2002,0.005,0.0,0.0443,16.823881,Desconocido
Middle East (BP),,2003,0.006,0.0,0.0426,18.484583,Desconocido
Middle East (BP),,2004,0.006,0.0,0.0614,23.082361,Desconocido
Middle East (BP),,2005,0.005,0.0,0.086,23.918102,Desconocido
Middle East (BP),,2006,0.006,0.0001,0.1394,28.254223,Desconocido
Middle East (BP),,2007,0.01,0.0001,0.155,26.705812,Desconocido
Middle East (BP),,2008,0.016,0.003509,0.2101,13.690433,Desconocido
Middle East (BP),,2009,0.0507,0.034263,0.2405,12.116322,Desconocido
Middle East (BP),,2010,0.0802,0.0977515,0.1823,17.390324,Desconocido
Middle East (BP),,2011,0.217844,0.226665,0.2243,18.255754,Desconocido
Middle East (BP),,2012,0.219444,0.4309066,0.2953,21.407372,Desconocido
Middle East (BP),,2013,0.183244,0.691371,0.235789,23.509758,Desconocido
Middle East (BP),,2014,0.268444,1.3069485,0.219578,19.94348,Desconocido
Middle East (BP),,2015,0.211444,1.838847,0.280589,16.767385,Desconocido
Middle East (BP),,2016,0.324144,2.780138,0.563,20.145979,Desconocido
Middle East (BP),,2017,0.329384,3.545037,0.792871,20.614758,Desconocido
Middle East (BP),,2018,0.343984,5.411068,1.467211,12.780051,Desconocido
Middle East (BP),,2019,0.36043,10.15524,1.617493,40.56568,Desconocido
Middle East (BP),,2020,0.37408626,12.667598,2.6210256,28.09854,Desconocido
Middle East (BP),,2021,0.41840345,15.211198,2.8963327,19.50412,Desconocido
Middle East (BP),,1965,,,,2.345857,Desconocido
Middle East (BP),,1966,,,,2.5461166,Desconocido
Middle East (BP),,1967,,,,2.8287957,Desconocido
Middle East (BP),,1968,,,,3.0811522,Desconocido
Middle East (BP),,1969,,,,3.3959281,Desconocido
Middle East (BP),,1970,,,,3.57964,Desconocido
Morocco,MAR,1965,0.0,0.0,0.0,1.213,África
Morocco,MAR,1966,0.0,0.0,0.0,1.054,África
Morocco,MAR,1967,0.0,0.0,0.0,0.932,África
Morocco,MAR,1968,0.0,0.0,0.0,1.058,África
Morocco,MAR,1969,0.0,0.0,0.0,1.368,África
Morocco,MAR,1970,0.0,0.0,0.0,1.346,África
Morocco,MAR,1971,0.0,0.0,0.0,1.52,África
Morocco,MAR,1972,0.0,0.0,0.0,1.596,África
Morocco,MAR,1973,0.0,0.0,0.0,1.192,África
Morocco,MAR,1974,0.0,0.0,0.0,1.337,África
Morocco,MAR,1975,0.0,0.0,0.0,1.016,África
Morocco,MAR,1976,0.0,0.0,0.0,0.998,África
Morocco,MAR,1977,0.0,0.0,0.0,1.365,África
Morocco,MAR,1978,0.0,0.0,0.0,1.416,África
Morocco,MAR,1979,0.0,0.0,0.0,1.582,África
Morocco,MAR,1980,0.0,0.0,0.0,1.515,África
Morocco,MAR,1981,0.0,0.0,0.0,1.024,África
Morocco,MAR,1982,0.0,0.0,0.0,0.572,África
Morocco,MAR,1983,0.0,0.0,0.0,0.481,África
Morocco,MAR,1984,0.0,0.0,0.0,0.366,África
Morocco,MAR,1985,0.0,0.0,0.0,0.486,África
Morocco,MAR,1986,0.0,0.0,0.0,0.643,África
Morocco,MAR,1987,0.0,0.0,0.0,0.825,África
Morocco,MAR,1988,0.0,0.0,0.0,0.936,África
Morocco,MAR,1989,0.0,0.0,0.0,1.157,África
Morocco,MAR,1990,0.0,0.0,0.0,1.22,África
Morocco,MAR,1991,0.0,0.0,0.0,1.226,África
Morocco,MAR,1992,0.0,0.0,0.0,0.964,África
Morocco,MAR,1993,0.0,0.0,0.0,0.443,África
Morocco,MAR,1994,0.0,0.0,0.0,0.84,África
Morocco,MAR,1995,0.0,0.0,0.0,0.611,África
Morocco,MAR,1996,0.0,0.0,0.0,1.957,África
Morocco,MAR,1997,0.0,0.0,0.0,2.083,África
Morocco,MAR,1998,0.0,0.0,0.0,1.777,África
Morocco,MAR,1999,0.0,0.0,0.0,0.825,África
Morocco,MAR,2000,0.0,0.0,0.064,0.718,África
Morocco,MAR,2001,0.0,0.0,0.2058,0.8623,África
Morocco,MAR,2002,0.0,0.00010101,0.1939,0.842,África
Morocco,MAR,2003,0.0,0.00010101,0.2028,1.4417117,África
Morocco,MAR,2004,0.0,0.00010101,0.1989,1.5913,África
Morocco,MAR,2005,0.0,0.00010101,0.2063,0.9647,África
Morocco,MAR,2006,0.0,0.00010101,0.1832,0.9825,África
Morocco,MAR,2007,0.0,0.00010101,0.2789,0.902,África
Morocco,MAR,2008,0.0,0.00010101,0.2982,0.9158,África
Morocco,MAR,2009,0.0,0.00010101,0.3911,2.5683,África
Morocco,MAR,2010,0.0,0.00010101,0.6588,3.4678,África
Morocco,MAR,2011,0.0,0.00010101,0.6922,2.0054,África
Morocco,MAR,2012,0.0,0.000101283,0.728,1.631,África
Morocco,MAR,2013,0.0,0.00010101,1.2149,2.785,África
Morocco,MAR,2014,0.0,0.00010101,1.9238,1.6374,África
Morocco,MAR,2015,0.0,0.0057,2.5194,1.885,África
Morocco,MAR,2016,0.0,0.4015,3.0001,1.2557,África
Morocco,MAR,2017,0.0,0.4153,3.0349,1.184712,África
Morocco,MAR,2018,0.0,0.950155,3.840743,1.693443,África
Morocco,MAR,2019,0.0,1.581462,4.69919,1.262781,África
Morocco,MAR,2020,0.0,1.5198336,4.591891,0.86763716,África
Morocco,MAR,2021,0.0,1.8202063,5.10667,0.81830716,África
Netherlands,NLD,1965,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1966,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1967,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1968,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1969,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1970,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1971,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1972,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1973,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1974,0.0,0.0,0.0,0.0,Europa
Netherlands,NLD,1975,0.803,0.0,0.0,0.0,Europa
Netherlands,NLD,1976,0.872,0.0,0.0,0.0,Europa
Netherlands,NLD,1977,0.867,0.0,0.0,0.0,Europa
Netherlands,NLD,1978,1.211,0.0,0.0,0.0,Europa
Netherlands,NLD,1979,1.106,0.0,0.0,0.0,Europa
Netherlands,NLD,1980,1.024,0.0,0.0,0.0,Europa
Netherlands,NLD,1981,1.085,0.0,0.0,0.0,Europa
Netherlands,NLD,1982,0.265,0.0,0.0,0.0,Europa
Netherlands,NLD,1983,0.231,0.0,0.0,0.0,Europa
Netherlands,NLD,1984,0.017,0.0,0.0,0.0,Europa
Netherlands,NLD,1985,0.441,0.0,0.0,0.003,Europa
Netherlands,NLD,1986,0.553,0.0,0.001,0.003,Europa
Netherlands,NLD,1987,0.702,0.0,0.002,0.001,Europa
Netherlands,NLD,1988,0.835,0.0,0.016,0.002,Europa
Netherlands,NLD,1989,0.9,0.0,0.023,0.037,Europa
Netherlands,NLD,1990,0.67,0.0,0.056,0.085,Europa
Netherlands,NLD,1991,0.75,0.0,0.088,0.104,Europa
Netherlands,NLD,1992,0.752,0.001,0.147,0.12,Europa
Netherlands,NLD,1993,0.863,0.001,0.174,0.092,Europa
Netherlands,NLD,1994,0.939,1e-05,0.238,0.1,Europa
Netherlands,NLD,1995,1.017,0.001,0.317,0.088,Europa
Netherlands,NLD,1996,1.316,0.002,0.437,0.08,Europa
Netherlands,NLD,1997,1.463,0.002,0.475,0.092,Europa
Netherlands,NLD,1998,1.590281,0.0035,0.64,0.11231,Europa
Netherlands,NLD,1999,1.788338,0.00527,0.645,0.090249,Europa
Netherlands,NLD,2000,2.013194,0.00771,0.829,0.142393,Europa
Netherlands,NLD,2001,2.358034,0.01306,0.825,0.117324,Europa
Netherlands,NLD,2002,2.906752,0.01704,0.946,0.109636,Europa
Netherlands,NLD,2003,2.547534,0.03074,1.318,0.072023,Europa
Netherlands,NLD,2004,3.324906,0.03314,1.867,0.095732,Europa
Netherlands,NLD,2005,5.276719,0.034199,2.067,0.088,Europa
Netherlands,NLD,2006,5.194,0.035223,2.734,0.105199,Europa
Netherlands,NLD,2007,4.026282,0.035712,3.437,0.107,Europa
Netherlands,NLD,2008,5.082893,0.038889,4.258333,0.1,Europa
Netherlands,NLD,2009,6.111,0.044444,4.583333,0.097222,Europa
Netherlands,NLD,2010,7.058056,0.059444,3.993056,0.104167,Europa
Netherlands,NLD,2011,7.083559,0.100344,5.100171,0.057,Europa
Netherlands,NLD,2012,7.203605,0.253753,4.981829,0.104388,Europa
Netherlands,NLD,2013,5.954,0.5159,5.627148,0.114312,Europa
Netherlands,NLD,2014,5.013182,0.784762,5.797334,0.111925,Europa
Netherlands,NLD,2015,4.93,1.121509,7.549873,0.093,Europa
Netherlands,NLD,2016,4.90458,1.559424,8.170458,0.1010101,Europa
Netherlands,NLD,2017,4.59935,2.204346,10.568801,0.061616164,Europa
Netherlands,NLD,2018,4.571278,3.709364,10.548511,0.07272727,Europa
Netherlands,NLD,2019,5.814188,5.399406,11.507927,0.07474747,Europa
Netherlands,NLD,2020,8.847524,8.764745,15.33913,0.046464644,Europa
Netherlands,NLD,2021,10.798826,11.435667,17.894152,0.08888889,Europa
New Zealand,NZL,1965,1.348,0.0,0.0,10.01878,Oceanía
New Zealand,NZL,1966,1.359,0.0,0.0,10.805433,Oceanía
New Zealand,NZL,1967,1.134,0.0,0.0,11.220857,Oceanía
New Zealand,NZL,1968,1.295,0.0,0.0,11.773282,Oceanía
New Zealand,NZL,1969,1.327,0.0,0.0,11.63628,Oceanía
New Zealand,NZL,1970,1.273,0.0,0.0,12.67042,Oceanía
New Zealand,NZL,1971,1.256,0.0,0.0,14.393986,Oceanía
New Zealand,NZL,1972,1.257,0.0,0.0,15.264607,Oceanía
New Zealand,NZL,1973,1.243,0.0,0.0,15.09667,Oceanía
New Zealand,NZL,1974,2.0790577,0.0,0.0,15.188889,Oceanía
New Zealand,NZL,1975,2.1061628,0.0,0.0,16.663637,Oceanía
New Zealand,NZL,1976,2.054847,0.0,0.0,15.49899,Oceanía
New Zealand,NZL,1977,1.9780049,0.0,0.0,14.720202,Oceanía
New Zealand,NZL,1978,2.0011628,0.0,0.0,15.6595955,Oceanía
New Zealand,NZL,1979,1.8775839,0.0,0.0,18.443434,Oceanía
New Zealand,NZL,1980,1.9714787,0.0,0.0,19.364647,Oceanía
New Zealand,NZL,1981,1.938584,0.0,0.0,19.679798,Oceanía
New Zealand,NZL,1982,1.9683207,0.0,0.0,18.30404,Oceanía
New Zealand,NZL,1983,1.9863839,0.0,0.0,19.751514,Oceanía
New Zealand,NZL,1984,2.1384313,0.0,0.0,20.376768,Oceanía
New Zealand,NZL,1985,2.0102081,0.0,0.0,19.707859,Oceanía
New Zealand,NZL,1986,2.0830345,0.0,0.0,22.097696,Oceanía
New Zealand,NZL,1987,2.0779002,0.0,0.0,21.928556,Oceanía
New Zealand,NZL,1988,2.087283,0.0,0.0,22.962656,Oceanía
New Zealand,NZL,1989,2.578135,0.0,0.0,22.558859,Oceanía
New Zealand,NZL,1990,2.9529426,0.0,0.0,23.185303,Oceanía
New Zealand,NZL,1991,3.1218293,0.0,0.0,22.894464,Oceanía
New Zealand,NZL,1992,3.0693219,0.0,0.000690909,21.092667,Oceanía
New Zealand,NZL,1993,3.2180853,0.0,0.000985859,23.492899,Oceanía
New Zealand,NZL,1994,3.0746424,0.0,0.001010101,25.83708,Oceanía
New Zealand,NZL,1995,3.0245616,0.0,0.001010101,27.534758,Oceanía
New Zealand,NZL,1996,2.9514518,0.0,0.008326263,26.18293,Oceanía
New Zealand,NZL,1997,3.0464327,0.0,0.013593556,23.258162,Oceanía
New Zealand,NZL,1998,3.3079102,0.0,0.022069696,25.319334,Oceanía
New Zealand,NZL,1999,3.5562158,0.0,0.03899293,22.919535,Oceanía
New Zealand,NZL,2000,3.7408855,0.0,0.120208085,24.434969,Oceanía
New Zealand,NZL,2001,3.5297565,0.0,0.13898788,21.681162,Oceanía
New Zealand,NZL,2002,3.3669994,0.0,0.15548317,24.873026,Oceanía
New Zealand,NZL,2003,3.2766335,0.0,0.14654097,23.622797,Oceanía
New Zealand,NZL,2004,3.3947048,0.0,0.36153665,27.240088,Oceanía
New Zealand,NZL,2005,3.8075435,0.0,0.6143859,23.327555,Oceanía
New Zealand,NZL,2006,4.0715566,0.0,0.6222169,23.573221,Oceanía
New Zealand,NZL,2007,4.2583714,0.003405895,0.92987984,23.6405,Oceanía
New Zealand,NZL,2008,4.893002,0.003455616,1.0584577,22.347338,Oceanía
New Zealand,NZL,2009,5.582571,0.003589863,1.4764609,24.217442,Oceanía
New Zealand,NZL,2010,6.608745,0.003828525,1.6371758,24.726507,Oceanía
New Zealand,NZL,2011,6.9373813,0.004126869,1.9572189,25.110668,Oceanía
New Zealand,NZL,2012,7.1866794,0.004822949,2.0791955,22.896656,Oceanía
New Zealand,NZL,2013,7.578271,0.006684401,2.0218704,23.029074,Oceanía
New Zealand,NZL,2014,8.363213,0.018719712,2.2112238,24.31806,Oceanía
New Zealand,NZL,2015,8.959386,0.03660029,2.36413,24.529943,Oceanía
New Zealand,NZL,2016,8.945971,0.056519784,2.3407655,25.93505,Oceanía
New Zealand,NZL,2017,8.977402,0.076848954,2.091049,25.175854,Oceanía
New Zealand,NZL,2018,8.898494,0.100447185,2.0679657,26.25458,Oceanía
New Zealand,NZL,2019,8.981838,0.1275935,2.2556674,25.598652,Oceanía
New Zealand,NZL,2020,9.017193,0.16023193,2.304797,24.268194,Oceanía
New Zealand,NZL,2021,9.014577,0.2048571,2.642094,24.223217,Oceanía
Non-OECD (BP),,1965,0.0,0.0,0.0,205.50403,Desconocido
Non-OECD (BP),,1966,0.0,0.0,0.0,225.00163,Desconocido
Non-OECD (BP),,1967,0.0,0.0,0.0,226.82933,Desconocido
Non-OECD (BP),,1968,0.0,0.0,0.0,258.71475,Desconocido
Non-OECD (BP),,1969,0.0,0.0,0.0,283.53003,Desconocido
Non-OECD (BP),,1970,0.57093334,0.0,0.0,312.43375,Desconocido
Non-OECD (BP),,1971,2.251386,0.0,0.0,328.92706,Desconocido
Non-OECD (BP),,1972,2.2505975,0.0,0.0,347.28278,Desconocido
Non-OECD (BP),,1973,2.3957705,0.0,0.0,363.5008,Desconocido
Non-OECD (BP),,1974,2.518155,0.0,0.0,401.17343,Desconocido
Non-OECD (BP),,1975,2.805168,0.0,0.0,417.6516,Desconocido
Non-OECD (BP),,1976,3.2733002,0.0,0.0,448.3687,Desconocido
Non-OECD (BP),,1977,3.6018486,0.0,0.0,489.75986,Desconocido
Non-OECD (BP),,1978,3.984917,0.0,0.0,540.83716,Desconocido
Non-OECD (BP),,1979,4.910943,0.0,0.0,575.6187,Desconocido
Non-OECD (BP),,1980,6.325481,0.0,0.0,619.45355,Desconocido
Non-OECD (BP),,1981,8.6919365,0.0,0.0,640.0589,Desconocido
Non-OECD (BP),,1982,9.309695,0.0,0.0,641.54565,Desconocido
Non-OECD (BP),,1983,11.086061,0.0,0.0,667.4761,Desconocido
Non-OECD (BP),,1984,11.324791,0.0,0.0,728.04846,Desconocido
Non-OECD (BP),,1985,11.828258,0.0,0.0,766.988,Desconocido
Non-OECD (BP),,1986,12.043505,0.0,0.0,799.71075,Desconocido
Non-OECD (BP),,1987,11.8099165,0.0,0.0,825.0114,Desconocido
Non-OECD (BP),,1988,12.005912,0.0,0.0,875.1517,Desconocido
Non-OECD (BP),,1989,12.956703,0.0,0.0,896.75433,Desconocido
Non-OECD (BP),,1990,15.417915,0.002,0.034333333,929.2613,Desconocido
Non-OECD (BP),,1991,15.48251,0.002,0.12300091,965.396,Desconocido
Non-OECD (BP),,1992,17.113373,0.003,0.22078313,977.707,Desconocido
Non-OECD (BP),,1993,16.804276,0.004,0.31203565,1034.5187,Desconocido
Non-OECD (BP),,1994,18.820713,0.005,0.5899073,1091.9196,Desconocido
Non-OECD (BP),,1995,22.515495,0.008010101,1.1282852,1131.8097,Desconocido
Non-OECD (BP),,1996,23.660301,0.015060606,1.0246195,1129.474,Desconocido
Non-OECD (BP),,1997,27.072464,0.017062606,1.3045784,1149.2561,Desconocido
Non-OECD (BP),,1998,29.586843,0.020089606,1.5659337,1202.3615,Desconocido
Non-OECD (BP),,1999,34.52765,0.023196615,2.1388931,1209.0795,Desconocido
Non-OECD (BP),,2000,39.21229,0.044632446,2.6595974,1251.4701,Desconocido
Non-OECD (BP),,2001,41.591484,0.06454694,3.6127121,1285.2117,Desconocido
Non-OECD (BP),,2002,43.616936,0.08758688,3.907609,1309.6598,Desconocido
Non-OECD (BP),,2003,47.146294,0.11402237,4.67834,1330.0963,Desconocido
Non-OECD (BP),,2004,50.69905,0.13750423,7.8997703,1493.1588,Desconocido
Non-OECD (BP),,2005,54.292282,0.16289544,9.469675,1576.0785,Desconocido
Non-OECD (BP),,2006,61.04571,0.21474116,15.197648,1663.3641,Desconocido
Non-OECD (BP),,2007,70.04063,0.31159696,20.124887,1749.7335,Desconocido
Non-OECD (BP),,2008,81.582054,0.40451974,31.50779,1873.4684,Desconocido
Non-OECD (BP),,2009,94.9777,0.6187872,48.95377,1885.0929,Desconocido
Non-OECD (BP),,2010,113.13499,1.3379903,76.895454,2030.7882,Desconocido
Non-OECD (BP),,2011,121.12756,4.683093,109.07014,2056.1714,Desconocido
Non-OECD (BP),,2012,132.05638,9.249832,146.98158,2200.5352,Desconocido
Non-OECD (BP),,2013,148.61955,17.950787,191.65837,2329.115,Desconocido
Non-OECD (BP),,2014,170.96185,38.16274,226.84457,2451.1494,Desconocido
Non-OECD (BP),,2015,191.84166,60.593838,271.90057,2456.1135,Desconocido
Non-OECD (BP),,2016,198.78886,99.07354,354.1591,2563.1506,Desconocido
Non-OECD (BP),,2017,221.45059,167.85309,441.95383,2624.4407,Desconocido
Non-OECD (BP),,2018,258.6427,251.87541,525.18384,2702.4075,Desconocido
Non-OECD (BP),,2019,285.70352,330.9863,590.2074,2784.2197,Desconocido
Non-OECD (BP),,2020,315.6815,403.7636,661.05914,2862.6907,Desconocido
Non-OECD (BP),,2021,352.69214,509.2423,885.2322,2833.551,Desconocido
North America,,1965,13.332232,,,326.2901,Desconocido
North America,,1966,14.062007,,,341.4679,Desconocido
North America,,1967,14.073571,,,372.48383,Desconocido
North America,,1968,15.546045,,,377.3277,Desconocido
North America,,1969,16.22706,,,420.42453,Desconocido
North America,,1970,16.235903,,,427.05334,Desconocido
North America,,1971,17.589413,0.0,0.0,450.20898,Desconocido
North America,,1972,19.538979,0.0,0.0,476.815,Desconocido
North America,,1973,21.157692,0.0,0.0,490.0927,Desconocido
North America,,1974,21.876265,0.0,0.0,535.48865,Desconocido
North America,,1975,21.3073,0.0,0.0,524.6378,Desconocido
North America,,1976,24.972755,0.0,0.0,520.93243,Desconocido
North America,,1977,26.41312,0.0,0.0,466.01227,Desconocido
North America,,1978,27.776787,0.0,0.0,538.9425,Desconocido
North America,,1979,29.438038,0.0,0.0,549.4453,Desconocido
North America,,1980,30.189117,0.0,0.0,551.11414,Desconocido
North America,,1981,31.566605,0.0,0.0,558.9818,Desconocido
North America,,1982,31.264048,0.0,0.0,597.46533,Desconocido
North America,,1983,34.773598,0.003,0.002694949,626.73865,Desconocido
North America,,1984,40.658325,0.00530101,0.006555556,638.94727,Desconocido
North America,,1985,40.936893,0.010737374,0.0068202023,620.87665,Desconocido
North America,,1986,45.25267,0.014173737,0.005231313,630.9625,Desconocido
North America,,1987,50.73043,0.01060303,0.0045767683,593.1344,Desconocido
North America,,1988,50.96106,0.009185859,0.001879798,560.1207,Desconocido
North America,,1989,58.42127,0.2531323,2.1343768,591.8331,Desconocido
North America,,1990,68.17216,0.37179494,2.819687,613.7012,Desconocido
North America,,1991,71.761116,0.4802529,2.9836779,618.5193,Desconocido
North America,,1992,77.145935,0.4138971,2.9766898,594.729,Desconocido
North America,,1993,79.33348,0.48121452,3.097906,629.82477,Desconocido
North America,,1994,79.46938,0.50892544,3.5537062,608.4052,Desconocido
North America,,1995,77.80539,0.5233137,3.2699928,673.9834,Desconocido
North America,,1996,79.7842,0.553236,3.3421018,734.9463,Desconocido
North America,,1997,81.07455,0.5456431,3.403269,732.2049,Desconocido
North America,,1998,81.80744,0.5417646,3.1423817,679.3241,Desconocido
North America,,1999,82.72299,0.53870624,4.7237663,696.7583,Desconocido
North America,,2000,83.22052,0.5421847,5.9723086,664.147,Desconocido
North America,,2001,84.05501,0.602889,7.2004623,571.56995,Desconocido
North America,,2002,89.12304,0.63363945,10.945788,634.0315,Desconocido
North America,,2003,88.68377,0.64328176,12.074162,628.1609,Desconocido
North America,,2004,90.0951,0.7240256,15.346923,628.41956,Desconocido
North America,,2005,90.67904,0.7826078,19.683569,658.69666,Desconocido
North America,,2006,90.29784,0.8628424,29.498556,671.3948,Desconocido
North America,,2007,91.93277,1.1404135,38.18174,640.3523,Desconocido
North America,,2008,90.33461,1.7009895,60.10481,669.85034,Desconocido
North America,,2009,90.570625,2.2354684,82.06372,669.14215,Desconocido
North America,,2010,93.57709,3.348625,105.85268,647.8849,Desconocido
North America,,2011,94.17426,5.441512,133.57785,730.23364,Desconocido
North America,,2012,95.67842,10.192324,157.77614,688.58887,Desconocido
North America,,2013,100.13608,17.892876,185.78969,688.81274,Desconocido
North America,,2014,101.939384,31.879555,203.7296,678.9196,Desconocido
North America,,2015,102.369354,42.952423,229.4469,660.90063,Desconocido
North America,,2016,102.689835,60.235733,271.68213,681.8076,Desconocido
North America,,2017,102.834435,83.50516,300.25626,725.9431,Desconocido
North America,,2018,101.07689,102.0966,323.06613,710.3287,Desconocido
North America,,2019,95.82292,120.72059,350.2893,692.4785,Desconocido
North America,,2020,91.942795,147.59737,398.84244,698.03973,Desconocido
North America,,2021,93.344765,184.8163,441.92963,675.2468,Desconocido
North America (BP),,1965,13.332232,,,325.92508,Desconocido
North America (BP),,1966,14.062007,,,341.0549,Desconocido
North America (BP),,1967,14.073571,,,372.1618,Desconocido
North America (BP),,1968,15.546045,,,376.9967,Desconocido
North America (BP),,1969,16.22706,,,420.0725,Desconocido
North America (BP),,1970,16.235903,,,426.63437,Desconocido
North America (BP),,1971,16.584414,0.0,0.0,449.287,Desconocido
North America (BP),,1972,18.67298,0.0,0.0,475.886,Desconocido
North America (BP),,1973,20.150692,0.0,0.0,489.2377,Desconocido
North America (BP),,1974,20.867266,0.0,0.0,534.65967,Desconocido
North America (BP),,1975,20.272303,0.0,0.0,523.8668,Desconocido
North America (BP),,1976,23.850754,0.0,0.0,519.7665,Desconocido
North America (BP),,1977,25.197123,0.0,0.0,465.19727,Desconocido
North America (BP),,1978,26.408787,0.0,0.0,537.7995,Desconocido
North America (BP),,1979,28.120037,0.0,0.0,548.06433,Desconocido
North America (BP),,1980,28.871117,0.0,0.0,550.0601,Desconocido
North America (BP),,1981,30.239603,0.0,0.0,557.14276,Desconocido
North America (BP),,1982,29.84005,0.0,0.0,596.2483,Desconocido
North America (BP),,1983,33.2426,0.003,0.002694949,625.3626,Desconocido
North America (BP),,1984,39.356327,0.00530101,0.006555556,637.31323,Desconocido
North America (BP),,1985,39.710896,0.010737374,0.006820202,619.25464,Desconocido
North America (BP),,1986,43.96067,0.014173737,0.005231313,628.9075,Desconocido
North America (BP),,1987,49.39543,0.01060303,0.004576768,590.90137,Desconocido
North America (BP),,1988,49.512062,0.009185859,0.001879798,557.65576,Desconocido
North America (BP),,1989,57.006268,0.2531323,2.1343768,590.52814,Desconocido
North America (BP),,1990,66.537315,0.37179494,2.819687,612.4452,Desconocido
North America (BP),,1991,70.36828,0.48025286,2.9836779,617.2273,Desconocido
North America (BP),,1992,75.645935,0.4138971,2.9766898,593.414,Desconocido
North America (BP),,1993,78.241486,0.48121452,3.0961888,628.11975,Desconocido
North America (BP),,1994,78.30638,0.50892544,3.5459282,607.4682,Desconocido
North America (BP),,1995,76.81739,0.5233137,3.2622151,672.87823,Desconocido
North America (BP),,1996,78.53903,0.55323595,3.3347363,733.47784,Desconocido
North America (BP),,1997,79.87155,0.5456431,3.3952475,731.01483,Desconocido
North America (BP),,1998,80.742966,0.5417646,3.1332586,677.5521,Desconocido
North America (BP),,1999,81.48087,0.5386052,4.7123313,694.3183,Desconocido
North America (BP),,2000,81.85851,0.5419337,5.932759,662.5963,Desconocido
North America (BP),,2001,82.750084,0.60193,7.1523848,570.19635,Desconocido
North America (BP),,2002,87.906525,0.6323344,10.884869,632.30383,Desconocido
North America (BP),,2003,87.69915,0.6414438,12.009471,625.9625,Desconocido
North America (BP),,2004,89.011734,0.7213956,15.251607,626.1294,Desconocido
North America (BP),,2005,89.89099,0.7749006,19.576908,656.09296,Desconocido
North America (BP),,2006,89.507706,0.85543215,29.37578,668.87775,Desconocido
North America (BP),,2007,91.11054,1.1304106,38.053185,638.0052,Desconocido
North America (BP),,2008,89.4266,1.6870626,59.965836,667.7655,Desconocido
North America (BP),,2009,89.64899,2.2119603,81.87046,666.9425,Desconocido
North America (BP),,2010,92.80545,3.299592,105.57163,645.8175,Desconocido
North America (BP),,2011,93.355865,5.3516192,133.2274,728.0895,Desconocido
North America (BP),,2012,94.71085,9.986821,157.24394,686.2078,Desconocido
North America (BP),,2013,99.0234,17.644686,184.86508,686.36005,Desconocido
North America (BP),,2014,101.002106,31.557364,202.73344,677.1447,Desconocido
North America (BP),,2015,101.3556,42.52341,228.35649,659.5379,Desconocido
North America (BP),,2016,101.69138,59.7048,270.59662,679.89343,Desconocido
North America (BP),,2017,101.77462,82.81782,299.0048,723.2415,Desconocido
North America (BP),,2018,100.08296,101.28505,321.65475,707.8941,Desconocido
North America (BP),,2019,94.58003,119.420204,348.47345,690.84607,Desconocido
North America (BP),,2020,90.72715,145.7746,396.69574,696.2605,Desconocido
North America (BP),,2021,92.09221,182.4262,439.62244,673.2584,Desconocido
North Macedonia,MKD,1990,0.0,0.0,0.0,0.491,Europa
North Macedonia,MKD,1991,0.0,0.0,0.0,0.848,Europa
North Macedonia,MKD,1992,0.0,0.0,0.0,0.848,Europa
North Macedonia,MKD,1993,0.0,0.0,0.0,0.522,Europa
North Macedonia,MKD,1994,0.0,0.0,0.0,0.695,Europa
North Macedonia,MKD,1995,0.0,0.0,0.0,0.801,Europa
North Macedonia,MKD,1996,0.0,0.0,0.0,0.85,Europa
North Macedonia,MKD,1997,0.0,0.0,0.0,0.9,Europa
North Macedonia,MKD,1998,0.0,0.0,0.0,1.083,Europa
North Macedonia,MKD,1999,0.0,0.0,0.0,1.389,Europa
North Macedonia,MKD,2000,0.0,0.0,0.0,1.17,Europa
North Macedonia,MKD,2001,0.0,0.0,0.0,0.626,Europa
North Macedonia,MKD,2002,0.0,0.0,0.0,0.757,Europa
North Macedonia,MKD,2003,0.0,0.0,0.0,1.374,Europa
